train_number,from_route,from_station,from_station_name,to_route,to_station,to_station_name,time,arrival,departure
156,Northeast Regional,BAL,"Baltimore, MD",Northeast Regional,NRK,"Newark, DE",2160,2024-03-09 20:17:00+00:00,2024-03-09 20:19:00+00:00
156,Northeast Regional,NRK,"Newark, DE",Northeast Regional,WIL,"Wilmington, DE",600,2024-03-09 20:55:00+00:00,2024-03-09 20:56:00+00:00
156,Northeast Regional,WIL,"Wilmington, DE",Northeast Regional,PHL,"Philadelphia, PA",1440,2024-03-09 21:06:00+00:00,2024-03-09 21:08:00+00:00
156,Northeast Regional,PHL,"Philadelphia, PA",Northeast Regional,TRE,"Trenton, NJ",1620,2024-03-09 21:32:00+00:00,2024-03-09 21:35:00+00:00
156,Northeast Regional,TRE,"Trenton, NJ",Northeast Regional,MET,"Metropark, NJ",1320,2024-03-09 22:02:00+00:00,2024-03-09 22:04:00+00:00
156,Northeast Regional,MET,"Metropark, NJ",Northeast Regional,EWR,"Newark, NJ",660,2024-03-09 22:26:00+00:00,2024-03-09 22:27:00+00:00
156,Northeast Regional,EWR,"Newark, NJ",Northeast Regional,NWK,"Newark, NJ",300,2024-03-09 22:38:00+00:00,2024-03-09 22:39:00+00:00
156,Northeast Regional,NWK,"Newark, NJ",Northeast Regional,NYP,"New York, NY",1020,2024-03-09 22:44:00+00:00,2024-03-09 22:45:00+00:00
156,Northeast Regional,NYP,"New York, NY",Northeast Regional,None,None,0,2024-03-09 23:02:00+00:00,2024-03-09 23:02:00+00:00
2250,Acela,WAS,"Washington, DC",Acela,BWI,"BWI Marshall Airport, MD",1140,2024-03-09 13:51:00+00:00,2024-03-09 13:51:00+00:00
2250,Acela,BWI,"BWI Marshall Airport, MD",Acela,BAL,"Baltimore, MD",660,2024-03-09 14:10:00+00:00,2024-03-09 14:11:00+00:00
2250,Acela,BAL,"Baltimore, MD",Acela,WIL,"Wilmington, DE",2520,2024-03-09 14:22:00+00:00,2024-03-09 14:24:00+00:00
2250,Acela,WIL,"Wilmington, DE",Acela,PHL,"Philadelphia, PA",1140,2024-03-09 15:06:00+00:00,2024-03-09 15:07:00+00:00
2250,Acela,PHL,"Philadelphia, PA",Acela,MET,"Metropark, NJ",2640,2024-03-09 15:26:00+00:00,2024-03-09 15:29:00+00:00
2250,Acela,MET,"Metropark, NJ",Acela,NWK,"Newark, NJ",960,2024-03-09 16:13:00+00:00,2024-03-09 16:14:00+00:00
2250,Acela,NWK,"Newark, NJ",Acela,NYP,"New York, NY",1020,2024-03-09 16:30:00+00:00,2024-03-09 16:31:00+00:00
2250,Acela,NYP,"New York, NY",Acela,STM,"Stamford, CT",2760,2024-03-09 16:48:00+00:00,2024-03-09 16:58:00+00:00
2250,Acela,STM,"Stamford, CT",Acela,PVD,"Providence, RI",8280,2024-03-09 17:44:00+00:00,2024-03-09 17:45:00+00:00
2250,Acela,PVD,"Providence, RI",Acela,RTE,"Route 128, MA",1260,2024-03-09 20:03:00+00:00,2024-03-09 20:05:00+00:00
2250,Acela,RTE,"Route 128, MA",Acela,BBY,"Boston, MA",3660,2024-03-09 20:26:00+00:00,2024-03-09 20:26:00+00:00
2250,Acela,BBY,"Boston, MA",Acela,BOS,"Boston, MA",-2340,2024-03-09 21:27:00+00:00,2024-03-09 21:27:00+00:00
2250,Acela,BOS,"Boston, MA",Acela,None,None,0,2024-03-09 20:48:00+00:00,2024-03-09 20:48:00+00:00
774,Pacific Surfliner,SLO,"San Luis Obispo, CA",Pacific Surfliner,GVB,"Grover Beach, CA",1020,2024-03-09 14:12:00+00:00,2024-03-09 14:12:00+00:00
774,Pacific Surfliner,GVB,"Grover Beach, CA",Pacific Surfliner,GUA,"Guadalupe, CA",840,2024-03-09 14:29:00+00:00,2024-03-09 14:31:00+00:00
774,Pacific Surfliner,GUA,"Guadalupe, CA",Pacific Surfliner,LPS,"Lompoc-Surf, CA",1980,2024-03-09 14:45:00+00:00,2024-03-09 14:47:00+00:00
774,Pacific Surfliner,LPS,"Lompoc-Surf, CA",Pacific Surfliner,GTA,"Goleta, CA",4080,2024-03-09 15:20:00+00:00,2024-03-09 15:21:00+00:00
774,Pacific Surfliner,GTA,"Goleta, CA",Pacific Surfliner,SBA,"Santa Barbara, CA",900,2024-03-09 16:29:00+00:00,2024-03-09 16:31:00+00:00
774,Pacific Surfliner,SBA,"Santa Barbara, CA",Pacific Surfliner,CPN,"Carpinteria, CA",780,2024-03-09 16:46:00+00:00,2024-03-09 16:49:00+00:00
774,Pacific Surfliner,CPN,"Carpinteria, CA",Pacific Surfliner,VEC,"Ventura, CA",1920,2024-03-09 17:02:00+00:00,2024-03-09 17:04:00+00:00
774,Pacific Surfliner,VEC,"Ventura, CA",Pacific Surfliner,OXN,"Oxnard, CA",900,2024-03-09 17:36:00+00:00,2024-03-09 17:38:00+00:00
774,Pacific Surfliner,OXN,"Oxnard, CA",Pacific Surfliner,CML,"Camarillo, CA",720,2024-03-09 17:53:00+00:00,2024-03-09 17:55:00+00:00
774,Pacific Surfliner,CML,"Camarillo, CA",Pacific Surfliner,MPK,"Moorpark, CA",780,2024-03-09 18:07:00+00:00,2024-03-09 18:09:00+00:00
774,Pacific Surfliner,MPK,"Moorpark, CA",Pacific Surfliner,SIM,"Simi Valley, CA",900,2024-03-09 18:22:00+00:00,2024-03-09 18:23:00+00:00
774,Pacific Surfliner,SIM,"Simi Valley, CA",Pacific Surfliner,CWT,"Chatsworth, CA",720,2024-03-09 18:38:00+00:00,2024-03-09 18:39:00+00:00
774,Pacific Surfliner,CWT,"Chatsworth, CA",Pacific Surfliner,VNC,"Van Nuys, CA",840,2024-03-09 18:51:00+00:00,2024-03-09 18:52:00+00:00
774,Pacific Surfliner,VNC,"Van Nuys, CA",Pacific Surfliner,BUR,"Burbank, CA",420,2024-03-09 19:06:00+00:00,2024-03-09 19:07:00+00:00
774,Pacific Surfliner,BUR,"Burbank, CA",Pacific Surfliner,GDL,"Glendale, CA",600,2024-03-09 19:14:00+00:00,2024-03-09 19:15:00+00:00
774,Pacific Surfliner,GDL,"Glendale, CA",Pacific Surfliner,LAX,"Los Angeles, CA",1020,2024-03-09 19:25:00+00:00,2024-03-09 19:26:00+00:00
774,Pacific Surfliner,LAX,"Los Angeles, CA",Pacific Surfliner,FUL,"Fullerton, CA",1740,2024-03-09 19:43:00+00:00,2024-03-09 20:10:00+00:00
774,Pacific Surfliner,FUL,"Fullerton, CA",Pacific Surfliner,ANA,"Anaheim, CA",420,2024-03-09 20:39:00+00:00,2024-03-09 20:41:00+00:00
774,Pacific Surfliner,ANA,"Anaheim, CA",Pacific Surfliner,SNA,"Santa Ana, CA",660,2024-03-09 20:48:00+00:00,2024-03-09 20:49:00+00:00
774,Pacific Surfliner,SNA,"Santa Ana, CA",Pacific Surfliner,IRV,"Irvine, CA",600,2024-03-09 21:00:00+00:00,2024-03-09 21:01:00+00:00
774,Pacific Surfliner,IRV,"Irvine, CA",Pacific Surfliner,SNC,"San Juan Capistrano, CA",720,2024-03-09 21:11:00+00:00,2024-03-09 21:12:00+00:00
774,Pacific Surfliner,SNC,"San Juan Capistrano, CA",Pacific Surfliner,None,None,0,2024-03-09 21:24:00+00:00,2024-03-09 21:24:00+00:00
57,Vermonter,SAB,"St. Albans, VT",Vermonter,ESX,"Essex Junction, VT",1680,2024-03-09 14:15:00+00:00,2024-03-09 14:15:00+00:00
57,Vermonter,ESX,"Essex Junction, VT",Vermonter,WAB,"Waterbury-Stowe, VT",1440,2024-03-09 14:43:00+00:00,2024-03-09 14:50:00+00:00
57,Vermonter,WAB,"Waterbury-Stowe, VT",Vermonter,MPR,"Montpelier-Berlin, VT",780,2024-03-09 15:14:00+00:00,2024-03-09 15:16:00+00:00
57,Vermonter,MPR,"Montpelier-Berlin, VT",Vermonter,RPH,"Randolph, VT",2040,2024-03-09 15:29:00+00:00,2024-03-09 15:31:00+00:00
57,Vermonter,RPH,"Randolph, VT",Vermonter,WRJ,"White River Junction, VT",1740,2024-03-09 16:05:00+00:00,2024-03-09 16:06:00+00:00
57,Vermonter,WRJ,"White River Junction, VT",Vermonter,WNM,"Windsor-Mt. Ascutney, VT",1620,2024-03-09 16:35:00+00:00,2024-03-09 16:37:00+00:00
57,Vermonter,WNM,"Windsor-Mt. Ascutney, VT",Vermonter,CLA,"Claremont, NH",540,2024-03-09 17:04:00+00:00,2024-03-09 17:05:00+00:00
57,Vermonter,CLA,"Claremont, NH",Vermonter,BLF,"Bellows Falls, VT",1200,2024-03-09 17:14:00+00:00,2024-03-09 17:15:00+00:00
57,Vermonter,BLF,"Bellows Falls, VT",Vermonter,BRA,"Brattleboro, VT",1920,2024-03-09 17:35:00+00:00,2024-03-09 17:36:00+00:00
57,Vermonter,BRA,"Brattleboro, VT",Vermonter,GFD,"Greenfield, MA",1920,2024-03-09 18:08:00+00:00,2024-03-09 18:11:00+00:00
57,Vermonter,GFD,"Greenfield, MA",Vermonter,NHT,"Northampton, MA",1560,2024-03-09 18:43:00+00:00,2024-03-09 18:45:00+00:00
57,Vermonter,NHT,"Northampton, MA",Vermonter,HLK,"Holyoke, MA",840,2024-03-09 19:11:00+00:00,2024-03-09 19:14:00+00:00
57,Vermonter,HLK,"Holyoke, MA",Vermonter,SPG,"Springfield, MA",360,2024-03-09 19:28:00+00:00,2024-03-09 19:29:00+00:00
57,Vermonter,SPG,"Springfield, MA",Vermonter,WNL,"Windsor Locks, CT",1620,2024-03-09 19:35:00+00:00,2024-03-09 19:50:00+00:00
57,Vermonter,WNL,"Windsor Locks, CT",Vermonter,HFD,"Hartford, CT",300,2024-03-09 20:17:00+00:00,2024-03-09 20:19:00+00:00
57,Vermonter,HFD,"Hartford, CT",Vermonter,MDN,"Meriden, CT",1500,2024-03-09 20:24:00+00:00,2024-03-09 20:27:00+00:00
57,Vermonter,MDN,"Meriden, CT",Vermonter,NHV,"New Haven, CT",1200,2024-03-09 20:52:00+00:00,2024-03-09 20:54:00+00:00
57,Vermonter,NHV,"New Haven, CT",Vermonter,BRP,"Bridgeport, CT",1260,2024-03-09 21:14:00+00:00,2024-03-09 21:34:00+00:00
57,Vermonter,BRP,"Bridgeport, CT",Vermonter,STM,"Stamford, CT",1560,2024-03-09 21:55:00+00:00,2024-03-09 21:57:00+00:00
57,Vermonter,STM,"Stamford, CT",Vermonter,NYP,"New York, NY",3720,2024-03-09 22:23:00+00:00,2024-03-09 22:25:00+00:00
57,Vermonter,NYP,"New York, NY",Vermonter,NWK,"Newark, NJ",960,2024-03-09 23:27:00+00:00,2024-03-10 00:01:00+00:00
57,Vermonter,NWK,"Newark, NJ",Vermonter,MET,"Metropark, NJ",900,2024-03-10 00:17:00+00:00,2024-03-10 00:18:00+00:00
57,Vermonter,MET,"Metropark, NJ",Vermonter,TRE,"Trenton, NJ",1260,2024-03-10 00:33:00+00:00,2024-03-10 00:34:00+00:00
57,Vermonter,TRE,"Trenton, NJ",Vermonter,PHL,"Philadelphia, PA",1620,2024-03-10 00:55:00+00:00,2024-03-10 00:57:00+00:00
57,Vermonter,PHL,"Philadelphia, PA",Vermonter,WIL,"Wilmington, DE",1260,2024-03-10 01:24:00+00:00,2024-03-10 01:28:00+00:00
57,Vermonter,WIL,"Wilmington, DE",Vermonter,BAL,"Baltimore, MD",3000,2024-03-10 01:49:00+00:00,2024-03-10 01:50:00+00:00
57,Vermonter,BAL,"Baltimore, MD",Vermonter,BWI,"BWI Marshall Airport, MD",840,2024-03-10 02:40:00+00:00,2024-03-10 02:42:00+00:00
57,Vermonter,BWI,"BWI Marshall Airport, MD",Vermonter,NCR,"New Carrollton, MD",900,2024-03-10 02:56:00+00:00,2024-03-10 02:57:00+00:00
57,Vermonter,NCR,"New Carrollton, MD",Vermonter,WAS,"Washington, DC",1200,2024-03-10 03:12:00+00:00,2024-03-10 03:13:00+00:00
57,Vermonter,WAS,"Washington, DC",Vermonter,None,None,0,2024-03-10 03:33:00+00:00,2024-03-10 03:33:00+00:00
161,Northeast Regional,BOS,"Boston, MA",Northeast Regional,BBY,"Boston, MA",240,2024-03-09 14:40:00+00:00,2024-03-09 14:40:00+00:00
161,Northeast Regional,BBY,"Boston, MA",Northeast Regional,RTE,"Route 128, MA",540,2024-03-09 14:44:00+00:00,2024-03-09 14:45:00+00:00
161,Northeast Regional,RTE,"Route 128, MA",Northeast Regional,PVD,"Providence, RI",1440,2024-03-09 14:54:00+00:00,2024-03-09 14:55:00+00:00
161,Northeast Regional,PVD,"Providence, RI",Northeast Regional,KIN,"Kingston, RI",1500,2024-03-09 15:19:00+00:00,2024-03-09 15:20:00+00:00
161,Northeast Regional,KIN,"Kingston, RI",Northeast Regional,NLC,"New London, CT",1560,2024-03-09 15:45:00+00:00,2024-03-09 15:47:00+00:00
161,Northeast Regional,NLC,"New London, CT",Northeast Regional,OSB,"Old Saybrook, CT",1140,2024-03-09 16:13:00+00:00,2024-03-09 16:15:00+00:00
161,Northeast Regional,OSB,"Old Saybrook, CT",Northeast Regional,NHV,"New Haven, CT",1740,2024-03-09 16:34:00+00:00,2024-03-09 16:35:00+00:00
161,Northeast Regional,NHV,"New Haven, CT",Northeast Regional,BRP,"Bridgeport, CT",1200,2024-03-09 17:04:00+00:00,2024-03-09 17:06:00+00:00
161,Northeast Regional,BRP,"Bridgeport, CT",Northeast Regional,STM,"Stamford, CT",1500,2024-03-09 17:26:00+00:00,2024-03-09 17:28:00+00:00
161,Northeast Regional,STM,"Stamford, CT",Northeast Regional,NRO,"New Rochelle, NY",1260,2024-03-09 17:53:00+00:00,2024-03-09 17:55:00+00:00
161,Northeast Regional,NRO,"New Rochelle, NY",Northeast Regional,NYP,"New York, NY",2040,2024-03-09 18:16:00+00:00,2024-03-09 18:17:00+00:00
161,Northeast Regional,NYP,"New York, NY",Northeast Regional,NWK,"Newark, NJ",960,2024-03-09 18:51:00+00:00,2024-03-09 19:05:00+00:00
161,Northeast Regional,NWK,"Newark, NJ",Northeast Regional,EWR,"Newark, NJ",240,2024-03-09 19:21:00+00:00,2024-03-09 19:22:00+00:00
161,Northeast Regional,EWR,"Newark, NJ",Northeast Regional,MET,"Metropark, NJ",720,2024-03-09 19:26:00+00:00,2024-03-09 19:27:00+00:00
161,Northeast Regional,MET,"Metropark, NJ",Northeast Regional,TRE,"Trenton, NJ",1320,2024-03-09 19:39:00+00:00,2024-03-09 19:40:00+00:00
161,Northeast Regional,TRE,"Trenton, NJ",Northeast Regional,PHL,"Philadelphia, PA",1680,2024-03-09 20:02:00+00:00,2024-03-09 20:03:00+00:00
161,Northeast Regional,PHL,"Philadelphia, PA",Northeast Regional,WIL,"Wilmington, DE",1260,2024-03-09 20:31:00+00:00,2024-03-09 20:35:00+00:00
161,Northeast Regional,WIL,"Wilmington, DE",Northeast Regional,ABE,"Aberdeen, MD",1560,2024-03-09 20:56:00+00:00,2024-03-09 20:58:00+00:00
161,Northeast Regional,ABE,"Aberdeen, MD",Northeast Regional,BAL,"Baltimore, MD",1560,2024-03-09 21:24:00+00:00,2024-03-09 21:25:00+00:00
161,Northeast Regional,BAL,"Baltimore, MD",Northeast Regional,BWI,"BWI Marshall Airport, MD",780,2024-03-09 21:51:00+00:00,2024-03-09 21:53:00+00:00
161,Northeast Regional,BWI,"BWI Marshall Airport, MD",Northeast Regional,NCR,"New Carrollton, MD",900,2024-03-09 22:06:00+00:00,2024-03-09 22:08:00+00:00
161,Northeast Regional,NCR,"New Carrollton, MD",Northeast Regional,WAS,"Washington, DC",900,2024-03-09 22:23:00+00:00,2024-03-09 22:24:00+00:00
161,Northeast Regional,WAS,"Washington, DC",Northeast Regional,None,None,0,2024-03-09 22:39:00+00:00,2024-03-09 22:39:00+00:00
318,Lincoln Service Missouri River Runner,KCY,"Kansas City, MO",Lincoln Service Missouri River Runner,IDP,"Independence, MO",1140,2024-03-09 14:40:00+00:00,2024-03-09 14:40:00+00:00
318,Lincoln Service Missouri River Runner,IDP,"Independence, MO",Lincoln Service Missouri River Runner,LEE,"Lee's Summit, MO",900,2024-03-09 14:59:00+00:00,2024-03-09 15:00:00+00:00
318,Lincoln Service Missouri River Runner,LEE,"Lee's Summit, MO",Lincoln Service Missouri River Runner,WAR,"Warrensburg, MO",3060,2024-03-09 15:15:00+00:00,2024-03-09 15:19:00+00:00
318,Lincoln Service Missouri River Runner,WAR,"Warrensburg, MO",Lincoln Service Missouri River Runner,SED,"Sedalia, MO",1740,2024-03-09 16:10:00+00:00,2024-03-09 16:11:00+00:00
318,Lincoln Service Missouri River Runner,SED,"Sedalia, MO",Lincoln Service Missouri River Runner,JEF,"Jefferson City, MO",3960,2024-03-09 16:40:00+00:00,2024-03-09 16:41:00+00:00
318,Lincoln Service Missouri River Runner,JEF,"Jefferson City, MO",Lincoln Service Missouri River Runner,HEM,"Hermann, MO",2760,2024-03-09 17:47:00+00:00,2024-03-09 17:52:00+00:00
318,Lincoln Service Missouri River Runner,HEM,"Hermann, MO",Lincoln Service Missouri River Runner,WAH,"Washington, MO",1620,2024-03-09 18:38:00+00:00,2024-03-09 18:41:00+00:00
318,Lincoln Service Missouri River Runner,WAH,"Washington, MO",Lincoln Service Missouri River Runner,KWD,"Kirkwood, MO",2340,2024-03-09 19:08:00+00:00,2024-03-09 19:10:00+00:00
318,Lincoln Service Missouri River Runner,KWD,"Kirkwood, MO",Lincoln Service Missouri River Runner,STL,"St. Louis, MO",1620,2024-03-09 19:49:00+00:00,2024-03-09 19:53:00+00:00
318,Lincoln Service Missouri River Runner,STL,"St. Louis, MO",Lincoln Service Missouri River Runner,ALN,"Alton, IL",2520,2024-03-09 20:20:00+00:00,2024-03-09 20:55:00+00:00
318,Lincoln Service Missouri River Runner,ALN,"Alton, IL",Lincoln Service Missouri River Runner,CRV,"Carlinville, IL",1260,2024-03-09 21:37:00+00:00,2024-03-09 21:39:00+00:00
318,Lincoln Service Missouri River Runner,CRV,"Carlinville, IL",Lincoln Service Missouri River Runner,SPI,"Springfield, IL",2280,2024-03-09 22:00:00+00:00,2024-03-09 22:05:00+00:00
318,Lincoln Service Missouri River Runner,SPI,"Springfield, IL",Lincoln Service Missouri River Runner,LCN,"Lincoln, IL",1320,2024-03-09 22:43:00+00:00,2024-03-09 22:46:00+00:00
318,Lincoln Service Missouri River Runner,LCN,"Lincoln, IL",Lincoln Service Missouri River Runner,BNL,"Bloomington-Normal, IL",1440,2024-03-09 23:08:00+00:00,2024-03-09 23:08:00+00:00
318,Lincoln Service Missouri River Runner,BNL,"Bloomington-Normal, IL",Lincoln Service Missouri River Runner,PON,"Pontiac, IL",1440,2024-03-09 23:32:00+00:00,2024-03-09 23:35:00+00:00
318,Lincoln Service Missouri River Runner,PON,"Pontiac, IL",Lincoln Service Missouri River Runner,DWT,"Dwight, IL",780,2024-03-09 23:59:00+00:00,2024-03-09 23:59:00+00:00
318,Lincoln Service Missouri River Runner,DWT,"Dwight, IL",Lincoln Service Missouri River Runner,JOL,"Joliet, IL",2040,2024-03-10 00:12:00+00:00,2024-03-10 00:12:00+00:00
318,Lincoln Service Missouri River Runner,JOL,"Joliet, IL",Lincoln Service Missouri River Runner,SMT,"Summit, IL",1440,2024-03-10 00:46:00+00:00,2024-03-10 00:46:00+00:00
318,Lincoln Service Missouri River Runner,SMT,"Summit, IL",Lincoln Service Missouri River Runner,CHI,"Chicago, IL",3000,2024-03-10 01:10:00+00:00,2024-03-10 01:10:00+00:00
318,Lincoln Service Missouri River Runner,CHI,"Chicago, IL",Lincoln Service Missouri River Runner,None,None,0,2024-03-10 02:00:00+00:00,2024-03-10 02:00:00+00:00
504,Amtrak Cascades,EUG,"Eugene, OR",Amtrak Cascades,ALY,"Albany, OR",2340,2024-03-09 15:45:00+00:00,2024-03-09 15:45:00+00:00
504,Amtrak Cascades,ALY,"Albany, OR",Amtrak Cascades,SLM,"Salem, OR",1680,2024-03-09 16:24:00+00:00,2024-03-09 16:26:00+00:00
504,Amtrak Cascades,SLM,"Salem, OR",Amtrak Cascades,ORC,"Oregon City, OR",2520,2024-03-09 16:54:00+00:00,2024-03-09 16:56:00+00:00
504,Amtrak Cascades,ORC,"Oregon City, OR",Amtrak Cascades,PDX,"Portland, OR",2460,2024-03-09 17:38:00+00:00,2024-03-09 17:39:00+00:00
504,Amtrak Cascades,PDX,"Portland, OR",Amtrak Cascades,VAN,"Vancouver, WA",960,2024-03-09 18:20:00+00:00,2024-03-09 18:40:00+00:00
504,Amtrak Cascades,VAN,"Vancouver, WA",Amtrak Cascades,KEL,"Kelso-Longview, WA",1980,2024-03-09 18:56:00+00:00,2024-03-09 18:58:00+00:00
504,Amtrak Cascades,KEL,"Kelso-Longview, WA",Amtrak Cascades,CTL,"Centralia, WA",2340,2024-03-09 19:31:00+00:00,2024-03-09 19:33:00+00:00
504,Amtrak Cascades,CTL,"Centralia, WA",Amtrak Cascades,OLW,"Olympia-Lacey, WA",1140,2024-03-09 20:12:00+00:00,2024-03-09 20:14:00+00:00
504,Amtrak Cascades,OLW,"Olympia-Lacey, WA",Amtrak Cascades,TAC,"Tacoma, WA",2820,2024-03-09 20:33:00+00:00,2024-03-09 20:35:00+00:00
504,Amtrak Cascades,TAC,"Tacoma, WA",Amtrak Cascades,TUK,"Tukwila, WA",1680,2024-03-09 21:22:00+00:00,2024-03-09 21:22:00+00:00
504,Amtrak Cascades,TUK,"Tukwila, WA",Amtrak Cascades,SEA,"Seattle, WA",2700,2024-03-09 21:50:00+00:00,2024-03-09 21:50:00+00:00
504,Amtrak Cascades,SEA,"Seattle, WA",Amtrak Cascades,None,None,0,2024-03-09 22:35:00+00:00,2024-03-09 22:35:00+00:00
319,Lincoln Service Missouri River Runner,CHI,"Chicago, IL",Lincoln Service Missouri River Runner,SMT,"Summit, IL",1500,2024-03-09 15:50:00+00:00,2024-03-09 15:50:00+00:00
319,Lincoln Service Missouri River Runner,SMT,"Summit, IL",Lincoln Service Missouri River Runner,JOL,"Joliet, IL",1980,2024-03-09 16:15:00+00:00,2024-03-09 16:17:00+00:00
319,Lincoln Service Missouri River Runner,JOL,"Joliet, IL",Lincoln Service Missouri River Runner,DWT,"Dwight, IL",2100,2024-03-09 16:50:00+00:00,2024-03-09 16:53:00+00:00
319,Lincoln Service Missouri River Runner,DWT,"Dwight, IL",Lincoln Service Missouri River Runner,PON,"Pontiac, IL",900,2024-03-09 17:28:00+00:00,2024-03-09 17:29:00+00:00
319,Lincoln Service Missouri River Runner,PON,"Pontiac, IL",Lincoln Service Missouri River Runner,BNL,"Bloomington-Normal, IL",660,2024-03-09 17:44:00+00:00,2024-03-09 17:45:00+00:00
319,Lincoln Service Missouri River Runner,BNL,"Bloomington-Normal, IL",Lincoln Service Missouri River Runner,LCN,"Lincoln, IL",2400,2024-03-09 17:56:00+00:00,2024-03-09 17:59:00+00:00
319,Lincoln Service Missouri River Runner,LCN,"Lincoln, IL",Lincoln Service Missouri River Runner,SPI,"Springfield, IL",720,2024-03-09 18:39:00+00:00,2024-03-09 18:41:00+00:00
319,Lincoln Service Missouri River Runner,SPI,"Springfield, IL",Lincoln Service Missouri River Runner,CRV,"Carlinville, IL",3000,2024-03-09 18:53:00+00:00,2024-03-09 18:56:00+00:00
319,Lincoln Service Missouri River Runner,CRV,"Carlinville, IL",Lincoln Service Missouri River Runner,ALN,"Alton, IL",600,2024-03-09 19:46:00+00:00,2024-03-09 19:47:00+00:00
319,Lincoln Service Missouri River Runner,ALN,"Alton, IL",Lincoln Service Missouri River Runner,STL,"St. Louis, MO",3120,2024-03-09 19:57:00+00:00,2024-03-09 19:59:00+00:00
319,Lincoln Service Missouri River Runner,STL,"St. Louis, MO",Lincoln Service Missouri River Runner,KWD,"Kirkwood, MO",1800,2024-03-09 20:51:00+00:00,2024-03-09 21:11:00+00:00
319,Lincoln Service Missouri River Runner,KWD,"Kirkwood, MO",Lincoln Service Missouri River Runner,WAH,"Washington, MO",2160,2024-03-09 21:41:00+00:00,2024-03-09 21:41:00+00:00
319,Lincoln Service Missouri River Runner,WAH,"Washington, MO",Lincoln Service Missouri River Runner,HEM,"Hermann, MO",1680,2024-03-09 22:17:00+00:00,2024-03-09 22:17:00+00:00
319,Lincoln Service Missouri River Runner,HEM,"Hermann, MO",Lincoln Service Missouri River Runner,JEF,"Jefferson City, MO",3060,2024-03-09 22:45:00+00:00,2024-03-09 22:45:00+00:00
319,Lincoln Service Missouri River Runner,JEF,"Jefferson City, MO",Lincoln Service Missouri River Runner,SED,"Sedalia, MO",4020,2024-03-09 23:36:00+00:00,2024-03-09 23:36:00+00:00
319,Lincoln Service Missouri River Runner,SED,"Sedalia, MO",Lincoln Service Missouri River Runner,WAR,"Warrensburg, MO",1860,2024-03-10 00:43:00+00:00,2024-03-10 00:43:00+00:00
319,Lincoln Service Missouri River Runner,WAR,"Warrensburg, MO",Lincoln Service Missouri River Runner,LEE,"Lee's Summit, MO",2460,2024-03-10 01:14:00+00:00,2024-03-10 01:14:00+00:00
319,Lincoln Service Missouri River Runner,LEE,"Lee's Summit, MO",Lincoln Service Missouri River Runner,IDP,"Independence, MO",960,2024-03-10 01:55:00+00:00,2024-03-10 01:55:00+00:00
319,Lincoln Service Missouri River Runner,IDP,"Independence, MO",Lincoln Service Missouri River Runner,KCY,"Kansas City, MO",2400,2024-03-10 02:11:00+00:00,2024-03-10 02:11:00+00:00
319,Lincoln Service Missouri River Runner,KCY,"Kansas City, MO",Lincoln Service Missouri River Runner,None,None,0,2024-03-10 02:51:00+00:00,2024-03-10 02:51:00+00:00
43,Pennsylvanian,NYP,"New York, NY",Pennsylvanian,NWK,"Newark, NJ",900,2024-03-09 15:52:00+00:00,2024-03-09 15:52:00+00:00
43,Pennsylvanian,NWK,"Newark, NJ",Pennsylvanian,TRE,"Trenton, NJ",1980,2024-03-09 16:07:00+00:00,2024-03-09 16:09:00+00:00
43,Pennsylvanian,TRE,"Trenton, NJ",Pennsylvanian,PHL,"Philadelphia, PA",1860,2024-03-09 16:42:00+00:00,2024-03-09 16:44:00+00:00
43,Pennsylvanian,PHL,"Philadelphia, PA",Pennsylvanian,PAO,"Paoli, PA",1680,2024-03-09 17:15:00+00:00,2024-03-09 17:42:00+00:00
43,Pennsylvanian,PAO,"Paoli, PA",Pennsylvanian,LNC,"Lancaster, PA",2280,2024-03-09 18:10:00+00:00,2024-03-09 18:12:00+00:00
